ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
PL-2_sky-1,,PL,2_sky,mo2,mo2,m o ²,,Lama:2012,,,^ m o 2$,default
PL-3_earth-1,,PL,3_earth,ʔ-mre1ʦa2,ʔ-mre1ʦa2,ʔ + m r e ¹ + ts a ²,,Lama:2012,,,^ ʔ - m r e 1 ʦ a 2$,default
PL-4_sun-1,,PL,4_sun,"mo2, (ʔ)-ne1",mo2,m o ²,,Lama:2012,,,^ m o 2$,default
PL-5_moon-1,,PL,5_moon,bəla3,bəla3,b ə l a ³,,Lama:2012,,,^ b ə l a 3$,default
PL-6_star-1,,PL,6_star,(ʔ)-gray1,-gray1,g r a j ¹,,Lama:2012,,,^- g r a y 1$,default
PL-7_air-1,,PL,7_air,C-sakL (=breath),C-sakL_,C/k + s a k L/¹,,Lama:2012,,,^ C- s a k L_$,default
PL-8_thundering-1,,PL,8_thundering,"gyan2, gro2",gyan2,g j a n ²,,Lama:2012,,,^ g y a n 2$,default
PL-9_lightening-1,,PL,9_lightening,b-lyapL,b-lyapL,b + l j a p L/¹,,Lama:2012,,,^ b - l y a p L $,default
PL-11_cloud-1,,PL,11_cloud,mo1C-dim1,mo1C-dim1,m o ¹ + C/k + d i m ¹,,Lama:2012,,,^ m o 1 C- d i m 1$,default
PL-12_wind-1,,PL,12_wind,le1,le1,l e ¹,,Lama:2012,,,^ l e 1$,default
PL-13_rain-1,,PL,13_rain,r-ywa/we1,r-ywa,r + j w a,,Lama:2012,,,^ r - y w a $,default
PL-15_water-1,,PL,15_water,"re1ʔ-grakH, laŋ1",re1ʔ-grakH,r e ¹ + ʔ + g r a k H/⁵,,Lama:2012,,,^ r e 1 ʔ - g r a k H $,default
PL-16_mountain-1,,PL,16_mountain,kaŋ1,kaŋ1,k a ŋ ¹,,Lama:2012,,,^ k a ŋ 1$,default
