Language,000 Autonym 自称,001 Sky 天,002 Earth 地,003 Sun 太阳,004 Moon 月亮,005 Star 星星,006 Air 空气,007 Thundering (打)雷,008 Lightening 闪电,009 Earthquake 地震,010 Cloud 云,011 Wind 风,012 Rain 雨,013 Snow 雪,014 Water 水,015 Mountain 山,016 Cliff 悬崖,017 Fire 火,018 (fire) Smoke 烟子,019 Gold 金,020 Silver 银,021 Copper 铜,022 Iron 铁,023 Stone 石头,024 Year 年,025 Month 月,026 Day 日,027 Human being 人,028 Adult 大人,029 Speech 话,030 Life 生命,031 Physical strength 力量,032 Dream 梦,"033 Spirit, Soul 灵魂",034 A celestial being 神仙,035 Ghost 鬼,036 Corpse 尸体,037 Medicine 药,038 Body 身体,039 Head 头,040 Hair 头发,041 Eye 眼睛,042 Nose 鼻子,043 Ear 耳朵,044 Mouth 嘴巴,045 Tooth 牙齿,046 Tongue 舌头,047 Hand 手,048 Belly 肚子,049 Waist 腰,050 Foot 脚,051 Bone 骨头,052 Skin 皮肤,053 Blood 血,054 Stomach 胃,055 Heart 心,056 Liver 肝,057 Lung 肺,058 Gall bladder 胆,059 Intestine 肠,060 Tail 尾巴,061 Mole 痣,062 Sinew 筋,063 Sweat 汗,064 Pus 脓,065 Excrement 屎,066 Urine 尿,067 Father 父亲,068 Mother 母亲,069 Mother’s brothers 舅舅,070 Son 儿子,071 Daughter 女儿,072 Brother’s son 侄子,073 Money 钱,074 Seed 种子,075 Food; cooked rice 米饭,076 Paddy rice 稻子,077 Buckwheat 荞麦,078 Barley 大麦,079 Wheat 小麦,080 Soybean 豆子,081 Mushroom 菌子,082 (pork) Oil (猪)油,083 Salt 盐,084 Liquor 酒,085 Meat 肉,086 Road 路,087 Bridge 桥,088 House 房子,089 Bed 床,090 Door 门,091 Pants 裤子,092 Needle 针,093 Thread 线,094 Cattle 牛,095 Horse 马,096 Sheep 绵羊,097 Goat 山羊,098 Chicken 鸡,099 Wing 翅膀,100 Egg 蛋,101 Pig 猪,102 Dog 狗,103 Louse 虱子,104 Cat 猫,105 Monkey 猴子,106 Tiger 老虎,107 Leopard 豹子,108 Barking deer 麂子,109 River deer 獐子,110 Fox 狐狸,111 Rabbit 兔子,112 Mouse 耗子,113 Snake 蛇,114 Worm 虫子,115 Bird 鸟,116 Hawk 鹰,117 Bee 蜜蜂,118 Frog 青蛙,119 Fish 鱼,120 Tree 树,121 Root 根,122 Leaf 叶子,123 Bamboo 竹子,124 Flower 花,125 Grass 草,126 Thorn 荆刺,127 Speak 说,128 Laugh 笑,129 Cry 哭,130 Scold 骂,131 Sit 坐,132 Close (eyes) 闭,133 Blow (nose) 擤,"134 Chew, bite 嚼, 咬","135 Lick, lap 舔",136 Swallow 吞,137 Blow (fire) 吹(火),138 Come 来,139 Arrive 到,"140 Jump, pulse 跳 (高), (脉)跳",141 Watch 看,142 Listen 听,143 Eat 吃,144 Drink 喝,145 Sleep 睡觉,"146 Stand up, rise  站",147 Ride 骑,148 Wear (a hat /shoes) 戴,149 Wear (a garment) 穿(衣服),150 Carry on the back 揹,151 Burn 烧,152 Climb up (a tree) 攀(树),153 Give 给,154 Lose (sth.) 丢失,155 Pick up (sth.) 捡,156 Look for (sth.) 找,157 Steal 偷,"158 Rob, loot  抢",159 Chase after 追赶,"160 Push, shove 推","161 Hide (self, sth.) 藏","162 Frighten, scare 吓",163 Hit (someone) 打,164 Kill 杀,"165 Jab, poke 戳",166 Shoot (an arrow) 射,167 Whet (a knife) 磨(刀),168 Chop down (a tree) 砍,"169 Press, push down 压",170 Knead (dough) 揉(面),171 Twist (hemp fibers) 搓,172 Braid 编(辫子),173 Weave (a basket) 编(篮子),174 Pull up (weeds) 拔(草),175 Shave (the head) 剃(头发),"176 Sieve, sift 筛","177 Pestle, pound 摏","178 Ladle out, scoop up 舀",179 Sweep (floor) 扫(地),180 Open (the door) 开(门),181 Shut (the door) 关(门),182 Hold in the arms 抱,183 Roll up (cloth) 捲,184 Pull or Lead (caw) 牵,185 Dig out 挖,"186 Do, make 做",187 Thread (a needle) 穿(针),188 Put out to pasture 放牧,189 Dye 染,190 Wash (face/clothes) 洗(脸/衣服),191 Leak (barrel) 漏(水),192 Dry (clothes in the sun) 晒,193 Warm oneself by fire 烤(火),194 Fumigate 熏,195 Rest 休息,196 Turn over (on bed) 翻身,197 Comb (v.) 梳(头),198 Take off (clothes) 脱(衣),"199 Exchange, change 交换, 换(衣)",200 Choose 挑选,201 Raise (livestock) 养(动物),202 Crawl (on the floor) 爬,203 Grow up 长大,204 Play 玩,205 Call (sb.) 叫 (人),206 Buy 买,207 Sell 卖,208 Borrow (tool/money) 借 (工工/钱),209 Own (money) 欠(钱),210 Have (money) 有(钱),211 Be at (home) 在(家),212 Be 是,213 Know how to do 会(做),"214 Stick down, glue 粘",215 Sunrise 日出,216 (wind) Blow 刮(风),"217 (snow, rain) Fall 下(雪/雨)",218 Float 漂浮,219 Blossom (flowers) (花)开,220 Bear (fruit) 结(果),221 Drop (leaves) (叶)落,222 Collapse (house) 倒塌,223 (Horses) Carry (loads) 驮,224 Fly 飞,225 (wasps) Sting (蜂)蜇,226 (snow) Dissolve (雪)融化,227 (water) Boil(水)涨开,228 Sick 生病,229 Feel dizzy or giddy 晕,230 (tissue) Swell 肿胀,231 Contaminate 传染,"232 Cook, decoct 煮, 熬",233 Die 死,234 Teach 教,235 Learn 学,236 Write 写,237 Count (numbers) 数(数字),238 Resemble 像,239 Recognize (sb.) 认识,240 Big 大,241 Small 小,242 Long 长,243 Short 短,244 Wide (in diameter) 粗,245 Thin (in diameter) 细,246 Thick 厚,247 Thin 薄,248 Far 远,249 Near 近,"250 Many, much 多",251 Deep (water) 深,252 Shallow (water) (水)浅,253 Straight (stick) (木条) 直,"254 Bent, crooked 弯",255 Light (weight) (重量)轻,256 Heavy 重,257 Soft 软,258 Hard 硬,259 Dry (adj.) (晒)干,260 Wet 湿,261 (meat) Fat 肥,262 New 新,"263 Old, used 旧",264 Black 黑,265 White 白,266 Red 红,267 Yellow 黄,"268 Cold (weather, water) 冷",269 Hot (weather) 热,270 Sour 酸,271 Sweet 甜,"272 Bitter, Salty 苦, 咸",273 Thirsty 渴,274 Overeat 饱,275 Hungry 饿,276 Enough 够,277 Be filled up (with water) 装满(水),278 Itchy 痒,279 Drunken 醉,280 Insane 疯,281 Slippery (road) (路)滑,282 Poor 穷,283 Rich 富,284 Sharp (knife) 锋利,"285 I, me 我",286 You 你,"287 He, she 他, 她",288 One 一,289 Two 二,290 Three 三,291 Four 四,292 Five 五,293 Six 六,294 Seven 七,295 Eight 八,296 Nine 九,297 Ten 十,298 Hundred 百,"299 Pair (CL, shoes) 双",300 CL (for persons) 个
*PL,---,mo2,ʔ-mre1ʦa2,"mo2, (ʔ)-ne1",bəla3,(ʔ)-gray1,C-sakL (=breath),"gyan2, gro2",b-lyapL,---,mo1C-dim1,le1,r-ywa/we1,---,"re1ʔ-grakH, laŋ1",kaŋ1,---,C-mi2,ko2,s-rwe1,"plu1, C-ŋwe1",gre2,xam1,"k-lokL, C-rakL","s-nikH, C-kokL",bəla3,(ʔ)ne3,ʦaŋ1,---,"daŋ2, ka(ŋ)2",C-sakL (=breath),ra2,C-makH,ʔ-la1,"re1, sa1",C-natL,---,C-nakHʦipL/ʦe2,---,"u2, ʔ-du2, ʔ-koŋ2",ʔ-ʦam1kriŋ1,(C)-myakH,s-na1kaŋ2,(C)-na2ʔ-baŋ1,(C)-me2/mokL,swa2,ʔ-l(y)a1,lakL,wam2,gyaw2/apL,kre1,ʃə-ro2,re1,swe2,(ʃ)-wutL,ni3,(ʃ)-sin2,"(ʃ)-papL, ʦi2 / ʦutH",C-ʔ-kre1,ʔu1,daŋ1ʔ-mri2,---,(ʃ)-gru2,ʔ-krwe2,m-bliŋ1,ʔ/k(l)e2,"m-ji2, ʃi2",ʔəpa3,"ʔəC-ma3, ʔəyan3",ʔəri1,ʒa2,C-mi2,---,---,"yo2, je3","maŋ2, haŋ2",can1,---,---,---,"s-nökH, ʔ-bay2/atH",s-mo1,xa2,(t)sa2,ji1,xa2,ʔ-ga(ŋ)1,ʣam1,yim1,---,"ya1/la1mikL, k/go2/3",ʔ-/k-la2,g-rapL,g-rapL kriŋ1,"nwa2, ʔ-myaŋ1",mraŋ2,ʒo1,(k)-citL,k-rakH,doŋ1,u3,wakL,kwe2,xan1,"ni1, mi1",myokL,k-la2,k-zikL,kye1,---,---,"taŋ2, loŋ2/1",(k)-rwakH,"m-rwe1, laŋ1",bu1/2 di1,s-ŋyakH,(k)-ʣwan1,bya2,k-ʔ-pa2,ŋa2,"sikH, baŋ2, ʣin1","m-je1/m-ge3, mlik/g-likL",C-pakL,"wa2, ma1",k-watH,(C)-mrukL,"cu2, g(y)oŋ3","yaw3, ʣe2, ʔukH",ray1,ŋo1,---,(c)n/ʔ-mi1,---,---,"(g)wa2, m-bayt2; C-ʦatL, C-kukL",m-lyakL,myo(k)1/LS,s-mutH,la1,(k)-rokH/L,ʔ-bokH,ʔ-mraŋ1,ʔ-na1,ʣa2,m-daŋ1,yipL,"ʔ-raypL, ʔ-tu/oŋ1",ʣi2,m-dum1,"watL, ʔ/kupH","bo2, bakL","sədukL, dukL",ʔ-dakH,be2,---,C-xakL,x-ra1,ko2,---,---,---,"wakL, səwatL",(sə)-grokH,"m-tokH, m-di2",C-satL,"m-gya/gay2, m-ʦapH",(ʔ)-m-pokH,si2,m-cikH,C-ɲapL,---,"s-yökL, b-lökL",---,rakL,---,---,---,---,---,sutH,"pwaŋ3, bloŋ3","hapH, pi2",---,C-lim3,---,m-du2,"ʔ-tan1, ʔ-um1",---,---,---,"ʦe2/etL, klo2",---,---,---,---,---,---,ʔ-pi2,---,ʔ-pa2,---,m-yu1,---,---,"m-gre2, ʔ-ga3","ku1, kaw1",way1,(k)-rwaŋa2,"s-ŋa2, kye2",---,jaŋ1,C-plekL,---,"s-yökL, b-lökL",---,rakL,s-mutH,(sə)-gla3,---,---,---,"(sə)-gla3, (ʔ)ʦe1",---,---,(b)-yam1,---,---,"C-ʣakH, m-bi1/2",C-na1,---,C-pwam2/apL,---,---,ʃe2,s-ma2,"m-ʣaŋ1, saŋ1",m-bupL,(k)-raw1,---,si2,"k/ʔ-ri2, ʔəri3, ʔəri1",n-yay1,"s/m-riŋ1, s/m-riŋ3, s/m-riŋ1",ʔ/s-n-yum1,---,---,tu1,"ba2, C-jokL","we2, ʔəwe3, ʔəwe1",b-ni2,"C-mya2, ʔə-C-mya3, ʔə-C-mya1",---,---,"(C)-dwaŋ1, te2","səgokL, gokL",---,C-li2,C-nu2,krokH,"(s)-we2, gwe3","(s)-ɲakH/L, ʔ-jwap/atH",ʦi1,C-ʃikL,"ʔ-bi2, ʔ-li1",C-nakH,plu1,ʔ-ni1,s-rwe1,C-grakH,ʔ-loŋ1,ʔ-kyin1,kyo1,ka2,C-sipL,m-bliŋ3,C-mwatL,lokL,---,"g-ya2, m-ʦikH",yetH,"ru2, ʔ-butH",---,---,---,takH,(C)-ŋa1,naŋ1,"ʒaŋ2, su1",t/di2,s-ni(k)2/L,C-sum2,b-le2,ŋa2,C-krokL,C-ʃi(k)2/L,C-yetL,go2,ʦay1,C-ra1,"ʔ-ʣum1, gu2","ma1, ra2"
*PLB,---,məw2,,---,s/ʔ-la3; s-la3,ʔ-grəy1,C-sakL,trekH ~ ʔtrekH,trekH ~ ʔtrekH,---,dim1,---,---,---,---,---,---,"mey2 , s/ʔ-mey2",kəw2,s-rwəy1,---,grəy2,syam1,k-lokH ~ k-loŋ,ȼ-krokL,---,---,ʦaŋ1,---,---,C-sakL (=breath),---,s-makH ~ s-maŋ; s-makH,"hla3, s-la1/3",---,natL ~ nan2,---,---,guŋ1,ʔu2,ʦam1,(s-)myakH; s-myakH,---,ʔ-na2,---,ǆway1,---,lakL; g-lakL,p-wam2,gyokL ~ ǆokL; gyukL,---,rəw2,---,---,ʔwikL; p-wam2,s-nikH ~ s-niŋ3 ~ s-ni3,---,ʔ-ʦutH ~ ʦi2; ʦəy2,---,wu1,m-ba3,---,---,ʔ-grwəy2,m-blen1,z/žaŋ2,"m-(d)z(y)əy2, tši2/N-(d)žəy2",---,---,---,---,za2-mi2’3,---,---,yəw2,"ǆa1, haŋ2",ʣa1,g-ra2,zəy2,---,(s-)nokH; s-nukH,ʔ-məw1,---,ʦa2,m-ʣəy1,---,lam2/3,ʣam1,yim1,---,---,ʔ-la2 (PL),rapL ~ k-rapH,kriŋ1,---,mraŋ2,---,"V-ciːtL; ȼ-citL, C-tšiːtL",k-rakH,duŋ1,ʔu3,wakL; pwakL,kʷəy2,san1/2,k-roŋ1,"myokL; myukL, s-myukH",k-la2,zikL,d-kəy1,---,---,---,"k-r-wakH, b-yəw","m-r-wəy1, wəy1 (PL)","bəw2, di2",s-ŋ(y)akH,ʣwan1,bya2,"ʔ-ba2, ʔ-dikL ~ ʔdekL",---,sikH,---,V-pakL; ȼ-pakL,wa2,sə-watH; s-watH,s-yəy2,---,---,ray1,ŋəw1,ʔ-klakH/m-klakH,---,---,---,"NgwapL, ȼ-ʦatL; m-gʷya1/2, m-gwaL",m-lyakL ~ ʔlyakL,"myukL ~ myəw1, m-yukL",s-mutH,---,---,ʔ-pökH,---,---,ǆa2,m-daŋ1/m-doŋ1,yipL/yupL ~ ʔ-yipL,ʔrapL; ʔ-rapL,---,---,"wikL~ ʔwikL; gwa2, watL / ʔ-watL",bəw2,"dukL, ʔ-dukL",NtakH; ʔ-takL,"bekL, bəy2",---,k-rokH; k-rukH,---,kəw2,---,rakL ~ NgakL,ȼ-cakL,"wakL ~ ʔwakL; ʔ-wakL, s-pwak","NkrokH, ʔkrokH; m-krok/ʔ-krok",NgyökL,C-satL,NʦukH ~ ʔʦukH,NpökH ~ ʔpökH/ʔbökL; m-pökH,sökH,sikH ~ siŋH,nipL ~ ʔnipL ~ ʔnyitL; ʔ-nipL,---,---,---,rakL ~ wakL ~ takH/dakL ~ k-rakH,ʔcwatH,---,---,---,C-kapL,sutH ~ sitH,pwaŋ3,---,---,lipL,---,gəw2,---,---,NkakH ~ ʔkakH; ʔ-klakH/glakH,---,ʦ(y)əy2,---,ʔ-lapL,---,---,na2,"pupH, pyapH",ʔ-gʷəy2 (PL) ~ bri2; ʔ-gʷi(y)2,---,---,---,---,NkakH; m-kakH,---,ǆay2,---,way1,---,kəy2,---,---,---,ray ~ wap,---,ʔnyakL; ʔ-nyakL,NtwakH ~ ʔtwakH; ʔ-twakH,---,---,---,---,---,---,ʔ-pakH,---,byam1,---,---,gyakL ~ ʔgyakL; ʔ-glakL,---,---,"m-pwam2/3 , C-pwapL",---,---,səy1,ʔ-ma1/2,---,NbukL ~ NpukH,---,su2,sey2/3,k-ri(y)2,ʔ-zəy1/2,---,---,---,---,---,---,wəy2,---,mra2,nakL ~ ʔnakL; ʔ-nakL,---,tan2,gokL,---,---,now2,---,ʔkrakH,(s-)nyakH,ʦ(y)i1,C-šikL ~ V-šikL,---,"(s-)nakH; nakL, s-nakH",plu1,ʔ-ni1,---,NkrakH ~ ʔkrakH ; m-krakH ~ ʔ-krakH,---,---,kyəw1,---,C-sipL,NpupH; ʔ-bliŋ1,mwatL ~ ŋ(w)atL,lokL,---,NʦikH,yitL,ru2,---,---,---,takH ~ ȼ-takL; takH,ŋa1,naŋ1,zaŋ2,"C-tikL, ti2",nitL ~ ni2 ~ ʔnitL; ʔ-nitL~ ni2,sum2,"ʔ-ləy2, b-ləy2",ŋa2,C-krokL,"s-nitL (PL: N-šitL ~ si2),  ʔ-nitL ~ ši2)",ʔritL; ʔ-ritL,gəw2,ʦay1,---,ʣum3,m-rəy1
*PLB(Matisoff),---,---,---,---,---,---,---,---,---,---,---,---,---,wa2,rəy1,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
*PN,"*ni2, *phu2, *maŋ1","*mu1, *muŋ1",*mri1,*mjiʔHŋgjɯ1,*slo2bo2,*(mu1)krɯy1,*soʔL,*ku1,*sliʔL,*liʔH,*(mu1) ti1,*(mu1)sli1,"*mu1ɣro1, *mo1",*ɣwo1,*ɣri1,"*bom1, *gwoŋ1, *la3",*ʔɣaL,*mi1to3,*mu1khu1,*sri1,"*phlu1, *ŋwɯ1",*grɯ1,*xam1,*klokH (mo2),*khokL,*(bo2)slɯ2,*sni2,"*ʦhaŋ1, *ʦho1",*ʦho1ɣri1,"*do2, *xo2",*ʔo1ko1,*ɣraŋ1,*ipLmakL,*ri1sla1,*si1,*ŋitH,*mo1,*na1ʦhi1,*guŋ2po1,*ʔu1,*ʔu1ʦham1,*myakH,"*sna1biʔL, *sna1khoŋ1",*sna1po1,"*ŋwi2pu2, *khɯ1",*ǳwy1,*s/ʔ-lo1,*lakL,"*wam2, poŋ3",*gjoʔL,*khri1,*ɣrwɯ2,"*ŋgjɯ1 (*kuk1, *xɯ1)",*swi1,*xi3,*snjik1mo2,*si2,*ʦhut2,*kri1,*ɣwu1,*s/ʔ-mru2,*khwɯ1,*gru1,*krwɯ2,"*mbliŋ1, *ŋgi1",*khji1,*zi1,"*ʔa1bo1, *ʔa1ti1",*ʔa1mo1,"*ʔa1ɣɯ1, *ʔo1nji1",*zu1,*mi1,*ndu1,*ǳrɯ1,*sru2,*ʣa1,*trhə1,*ŋgo1,*zu2,*sra1,*nokH,*s-mu1,*ʦhɯ1,*ʦha1,*nʥi1,*xo1,*ga1,*nʣam1,*xim1,*gɯ1,"*ŋgwi2, *ko1",*ʔ/s-laʔL,*krapL,*khriŋ1,"*nji1, *lɯ1","*smraŋ1, *mu1",*roŋ1,*ʨhitL,*krakH,*duŋ1(lakL),"*ʔlu3, *ʔvu3",wakL,*khwɯ1,*sxi1,*ʔa1njaʔH,*ʔa1mjokL,*laʔL,*ziʔL,*khjɯ1,*lɯ1,*ʔa1dju1,*thɯ2slɯ2,*krwakH,*bu1xrɯ1,*bu1di1,*sŋakH,*ʣwan3,"*bla1, *ʥi1",*ʔo3kpa1,*sŋɯ1,*sikH,*nʥi2,"*pakL, *kha1",*sma1,*waʔH,*mrikH,*kru1,"*xi2, *pro2",*ɣray1,*ŋo1,*klakL,*sni1,"*smit1, *ʦhiʔH",*xriʔH,"*ŋgwɯ1, *nʣi L ʔ, *khɯʔL",*ljakL,*myo2; *ndo1 (= drink),*smutH,*la1,*khɯ1,"*khakH, *pjaʔH",*sŋɯn2,"*sna1, ɣo2gɯ1",*ʣo1,*ndo1,*jipL,*japL,*ʣi1,*ndiʔL,"*gakL, *ɣwatL","*ba1, *pi2","*ʨakH, *ʥakH",*dokH,"*gwɯ2, *bji2","*sli1, *na3, *phjokL",*ŋgokH,*xra2,*khu1,"*lu2, *pha1",*ŋgakL,"*di2, *mbu2","*mbokL, *xaʔL, *nyoʔL",*krokH,"*ndu2, *ti2","*satL, *xotH",*ŋgɯkL,*mbakH,*suʔH,"*khwet1, *ʣiʔL","*ziʔH, *ʔnyitH",*zuʔL,*ɣweʔL,"*khjaʔL, *phrjaʔL","*jakL, *groʔL",*ʨiʔH,*ʨhoʔH,"*ku1, *le1, *ŋwa1","*ti2, *thɔŋ2",*khwɯtH,"*sɯtH, *ʑaʔ1",*phwɑŋ2,"*pitH, *gjo3","*taʔH, *gɯ1, *khji2",*lipH,*si2,"*ndu1, *kwa2",*mu1,*swu1,"*tloʔL, *ploʔL",*xoŋ2,*ʦhi1,*ru1,*ʔ/s-lapL,*ko1,*xwɯʔL,*na1,*pokH,*kwɯʔL,"*lɯt3, *khjotL","*pa1, *slo1",*swɯ1,*hoŋ1,*ndu1,*ɣroʔH,*grɯ2,*ku1,*ŋgwɯ1,*ɣwɔŋ2,*ʔ/s-ŋɯ1,*bu2,"*ʥo1, *bo2, *nji1","*ǳro1, *ni1",*ŋɯ1,*kwɯL,*njə3,*doʔH,"*sli1, *mɯ1,*dokH","*sli2, *mɯ2,*sxo2",*bu1,"*pwɑŋ1, *prɑ1",*ndiʔL,"*ʦhi1, *bo2, *gra2","*krakH, *brakH",*ʨiʔH,*byam1,"*ndiL, *ʦhiʔL",*gri1,"*ŋgɯ1, *xla1","*na1, *na1ŋgo1",*mwɯn2,"*phɯʔH, *ɣaŋ2",*ku2,*kjok3,*si1,*smaʔL,"*nʣo1, *zoŋ1","*bukH, *ŋkokH",*ɣwɯ2,*su2,*sɯ2,*ɣri1,*ŋiɑ1,*xro1,*ʔ-nyɯ1,*ŋɯ1,*ʦhi1,*thu1,*bo1,*vi1,*ni1,*mjo1,*s/ʔ-nakL,*di1,"*ǳro2, *du1",*gokL,*lo1,*sli1,*no1,*krokH,"*wu1, *gwɯ1","*ʣi1,*nyakH",*ʦhu1,*xɯkL,*s/ʔ-li1,*nak1,*phlu1,*ʔ/s-ni1,*sri1,*ŋgratH ŋgo1,"*ʦha3, *mo1, *slo1",*kjin1,*khri1,*kha1,*sitL,*mbok1,*mwɯtL,*lokL,"*bli2, *gi2","*ɣro1, *ʣi1, *khwi1",*jit3,*ɣwu1,"*nǳra1, *xo1",*sra1,"*bo2, ga3",*thakH,*ŋa1,*naŋ1,"*khi1, *kɯ1, *s-zaŋ1",*tha2,*ʔnitH,*sum1,*ʔli1,*ŋa1,*khrokL,"*sxi2, *snitH",*ʔxitL,*gu1,*ʦhi1,*xa1,*ʣum1,"*ma1, *ʑokL, *lɯ1"
Achang,ŋa31tʂhaŋ31,mau31,mi55,ni31mɔ31,phă31lɔʔ31,khʐə55,sui55,mau31ʐau31,ʦhă31pjik55pjik55,in31san35,xan31ʨin31,li55,mau31ʐo55,xan31ʑai55,ti55,pum55,pum55ʐɵŋ31,poi31,ni31xau31,se55,ŋui55,tɔŋ55,ʂam55,pʐaŋ55,nək55,pau51lɔ35,ȵen31,tʂo55,tʂo55kʐə31,ŋeŋ35,a31muiʔ31,a31xʐaŋ55,it55mɔʔ55,a31pʐua55,tam31,ʂɿ55pʐua55,ʂɿ55mʐuaŋ55,ȵɔ31,a31tu31,ni31kuaŋ31,u31mui31,ȵɔʔ55ʦiʔ31,ȵɔŋ55,ni31tʂua31,ȵot55,ʨoi55,ɕɔ55,lɔʔ55,ɔm31tau31,taŋ31ʦhin55,ʨhi55,a31ʐau31,a31ʐɿ55,sui31,---,ȵa55lum31,a31ʂə31,a31ʨhot55,saŋ31ʨhi35,a31u55,ʨhi31ȵaŋ35,phai35,a31kʐə31,a31xɵ35,pʐəŋ55,ʨhi31,kă31tʂhə35,teʔ55,mauʔ51,"luŋ55phaʔ55, mau55",ʦɔ31lo31,ʦaŋ31ʑi31,ʦɔ31lo31,ŋui55,a31ȵau31,ʨɔ55,"ʨɔ31ʦeŋ55, ʦhen55",ʨhauʔ55,---,meʔ31ʦɿ55,kă31ʦheʔ31,mau55,oʔ55ʨho55,ʨhɔ31,ʦi55,ʂua31,xa55mʐua31,ʨam55,in55,ku35,pă31tu35,lɔ31,ap55,khʐəŋ55,no31,mʐaŋ31,paʔ55,paʔ55,kʐuaʔ55,a31tuŋ55,uʔ31,oʔ55,xui31,ʂan31,kă31lɔ31,ȵuʔ55,lɔ31,lɔ31,ʨhet55,---,---,pʐaŋ31tai55,kʐoʔ55,mʐui55,pau31,mɔʔ55,ti31mɔ31,tʂua31ɕaŋ31,phɔ31,ŋa31ʂua31,saŋ31ʦeŋ55,mʐuat55,a31xʐoʔ55,o31,kăn55tam31,sa55,ʨo31,kʐai55,ʐə55,ŋau55,tɛə55,ni55,thum31,xʐauʔ35,"mam31, pan31",liap55,thun31,mut55,ʐə35,te35,"kɔ35, lə31",en31,kʐua31,ʨɔ31,ʂoʔ55,e31,ʑap55,ʦi31,"xut55, xot55",xot55,poi35,"tʂap35, ȵe35",tɔʔ55,ʦi31,tʂɔʔ55,kuʔ55,liam55,xau31,lu35,loi55,tun31,"kui55, sau55",xʐoʔ55,"teʔ55, tek55kɔ31",sat55,thau31,pək55,soi31,ʨen31,tek35,not55,ləŋ35,net35,ʐuaʔ55,thut55,ʐoʔ55,khʐəŋ31,thuŋ31,kə55,lum21,"phɔŋ35, phək55",kaŋ35,pun35,təŋ31,ʂa55,tu31,xot55,ʂoi55,phuaŋ31,tʂhau31,phɔp55,ʑau55,lap55,kuaŋ55,ʨhu31,nɔ31,noŋ55pa31xai35,phʐa31,kʐək55,"---, poʔ55",ʐa31,leŋ31,to31,kʐə31,ʦeʔ55,kʐə55,oi55,uŋ31,mɔ31,ʂau55,pɔ55,ni55,ȵeʔ55,tat55,tʂap35tʂap35,thoʔ55ʐə35,lɔ55,ʐo55,ȵə31,pɔŋ35,ʂə31,kʐua35,pʐau55,tuaŋ35,tʂam55,tuat35,noŋ35,su55,nɔ55,xun55,ʐam31,tʂhap35,"ʐau55, tuaŋ31",ʂɿ55,mɔʔ35,ʑəŋ31,tiam31,an35,tu55,sa35,kʐə31,ȵi55,səŋ55,ʑɔŋ31,kʐə31,ȵi55,kan31,ɕam35,ve31,ne31,ȵɔ31,lək55,ʨheʔ55,tan31,kok55,ʑaŋ55,li31,ȵɔt55,kʐak55,səʔ55,phet55,ʨho55,ʂək55,tʂhau31,lɔk55,phʐo55,na55,ləŋ35,kʐuat55,pu55,mʐək55,uai31,xɔ31,ʂut55,ʐua31,ʂut55,kom35,pʐəŋ35,jɔ31,et55,vən55,ʧut55,phʐan35,tə55,thɔʔ55,ŋɔ55,nuaŋ55,ȵaŋ31,ta31,sək55,sum31,mi31,ŋɔ31,xʐoʔ55,ȵit55,ɕet55,kau31,ʨhe55,pak35,ʨɔm31,ʑuʔ55
